name,stem,Adams filtration,weight,cell,shift,h0info,h0target,h1info,h1target,h2info,h2target,drinfo,drtarget
_P^7 c0 d0^2,93,38,48,1,1,h,P^7 d0 i,,loc,h,P^7 d0 j,,
P^7 d0 i,93,39,48,0,0,,P^7 h0 d0 i,,,,P^7 h0 d0 j,2,P^8 h0 d0^2
P^7 h0 d0 i,93,40,48,0,0,,,,,,,2,P^8 h0^2 d0^2
_P^11 h1^4,93,47,47,1,0,,,,loc,,,,
h1 h4^2 h6,94,4,49,0,0,,,,,,,,
h6 n,94,6,49,0,-1,,,,,,h2 h6 n,,
h1^2 g3,94,6,50,0,1,,,,,,,,
_D1 h2 e1,94,8,50,1,-1,h,"x94,9",,,,,,
"x94,8",94,8,49,0,1,,,,"h1 x94,8",,"h1 x96,8",,
"x94,9",94,9,50,0,-2,,,,,,,,
d1 H1,94,9,51,0,0,,,,h1 d1 H1,,"h1^2 x95,8",2,B7 d1
h6 d0 e0,94,9,50,0,2,,h0 h6 d0 e0,,h1 h6 d0 e0,,h0 h6 e0^2,2,h1^2 h6 d0^2
_D1 h1^3 e1,94,10,51,1,-5,,,h,"h1 x94,10",,,,
h0 h6 d0 e0,94,10,50,0,-3,,h0^2 h6 d0 e0,,,,h0^2 h6 e0^2,,
"x94,10",94,10,51,0,-1,,,,"h1 x94,10",,,,
"y94,10",94,10,50,0,1,,,,,,"h1^3 x94,8",,
_B7 d1,94,10,50,1,3,,,,_h1 B7 d1,,_t e1^2 g,,
_h1^2 h6 d0^2,94,10,49,1,5,,,,_h1^3 h6 d0^2,,,2,P h6 c0 d0
D h1 h3 H1,94,11,50,0,-1,,,,D h1^2 h3 H1,,,2,"h1^2 x91,11"
h0^2 h6 d0 e0,94,11,50,0,1,,,,,,,,
"h2 x91,11",94,12,50,0,-6,,,,,,t D D1 h1 g,2,D D1 h0^2 e0
_h1^5 h6 c0 e0,94,12,51,1,-4,,,,_h1^6 h6 c0 e0,,,2,P h1^5 h6 e0 + _h1^7 h6 c0 d0
h1 B7 d1,94,12,52,0,-2,,,,h1^2 B7 d1,,,,
h1^3 h6 d0^2,94,12,51,0,0,,,,h1^4 h6 d0^2,,,,
_h1^2 d1 j1,94,12,52,1,2,,,,,,,,
"_h1^2 x91,11",94,12,49,1,4,,,,,,,,
D d1 e1,94,12,51,0,6,,,,,,h1^2 e1 Q2,,
_P h1^5 h6 e0,94,13,50,1,-1,,,,_P h1^6 h6 e0,,,2,_t^3 d1 g^3
P h1 h6 c0 d0,94,13,50,0,1,,,,P h1^2 h6 c0 d0,,,,
_t^2 g^2 i1,94,14,51,1,-4,,,,,,,,
h1^6 h6 c0 e0,94,14,53,0,-2,,,,h1^7 h6 c0 e0,,,2,h1^8 h6 c0 d0
D^2 h1^2 g2,94,14,50,0,0,,,,,,,,
h3 g C'',94,14,53,0,2,,,,,,,,
P^2 h1 h6 d0,94,14,49,0,4,,,,P^2 h1^2 h6 d0,,,,
D^2 M h1,94,15,49,0,-2,,,,loc,,,,
_h1^8 h6 c0 d0,94,15,52,1,0,,,,_h1^9 h6 c0 d0,,,,
P h1^6 h6 e0 + _h1^8 h6 c0 d0,94,15,52,0,2,,,,P h1^7 h6 e0 + _h1^9 h6 c0 d0,,,,
D^3 h2 c1,94,16,49,0,-3,,,,,,,,
_M c0 g^2,94,16,52,1,-1,h,M d0 m,,loc,h,M e0 m,,
_h1 d1 g^3,94,16,54,1,1,h,h1^9 h6 c0 d0,,_h1^2 d1 g^3,h,h1^2 g^2 B6,,
h1 g^2 i1,94,16,55,0,3,,,,h1^2 g^2 i1,,,,
_h1^13 h6 e0,94,17,54,1,-4,,,,_h1^14 h6 e0,,,,
_P^2 h1^6 h6 c0,94,17,50,1,-2,,,,_P^2 h1^7 h6 c0,,,,
M d0 m,94,17,52,0,0,,M h0 d0 m,,,,M h0 e0 m,2,M h0 d0 e0^2
h1^9 h6 c0 d0,94,17,54,0,2,,,,,,,,
M D c0 e0,94,17,51,0,4,,,,loc,,,,
h2 g^3 n,94,18,55,0,-6,,,,,,h1 g^3 T,,
h1^2 d1 g^3,94,18,56,0,-4,,,,,,,,
_D h1^2 h3 g^3,94,18,53,1,-2,,,,,,,,
M h0 d0 m,94,18,52,0,0,,,,,,,2,M h0^2 d0 e0^2
D^2 h2^2 g^2,94,18,52,0,2,,P^2 h1^7 h6 c0,,,,D^2 h1^2 h3 g^2,,
_D^2 c0 e0 g,94,18,50,1,4,h,D^2 d0 l,,loc,h,D^2 d0 m,,
_t M h0 d0 e0^2,94,18,50,1,6,,_t M h0^2 d0 e0^2,h,M P D h1 e0,,_t M h0^2 e0^3,,
h1^14 h6 e0,94,19,56,0,-4,,,,h1^15 h6 e0,,,,
P^2 h1^7 h6 c0,94,19,52,0,-2,,,,,,,,
D^2 d0 l,94,19,50,0,0,,D^2 h0 d0 l,,,,D^2 h0 d0 m,2,D^2 h0 d0^2 e0
_t M h0^2 d0 e0^2,94,19,50,1,2,h,M P D h0^2 e0,,,h,M i k,,
D^3 c0 d0,94,19,49,0,4,,,,loc,,,,
D^2 h0 d0 l,94,20,50,0,-3,,,,,,,2,D^2 h0^2 d0^2 e0
M P D h0^2 e0,94,20,50,0,-1,,,,,,,,
e0^2 g^3,94,20,56,0,1,,h0 e0^2 g^3,,loc,,h0 e0 g^4,,
_t D^2 h0 d0^2 e0,94,20,48,1,3,,_t D^2 h0^2 d0^2 e0,h,P D^3 h1 d0,,_t D^2 h0^2 d0 e0^2,,
h0 e0^2 g^3,94,21,56,0,-2,,h0^2 e0^2 g^3,,,,h0^2 e0 g^4,,
_t D^2 h0^2 d0^2 e0,94,21,48,1,0,h,D^2 i^2,,,h,P D^3 h0^2 e0,,
_h1^2 d0 e0 g^3,94,21,55,1,2,,,,loc,,,,
h0^2 e0^2 g^3,94,22,56,0,-2,,,,,,,,
_c0 e0^5,94,22,54,1,0,h,d0^3 e0 m,,loc,h,d0^2 e0^2 m,,
D^2 i^2,94,22,48,0,2,,D^2 h0 i^2,,,,,,
d0^3 e0 m,94,23,54,0,-2,,h0 d0^3 e0 m,,,,h0 d0^2 e0^2 m,2,h0 d0^3 e0^3
D^2 h0 i^2,94,23,48,0,0,,D^2 h0^2 i^2,,,,,,
D c0 d0^2 e0^2,94,23,53,0,2,,,,loc,,,,
h0 d0^3 e0 m,94,24,54,0,-2,,,,,,,2,h0^2 d0^3 e0^3
D^2 h0^2 i^2,94,24,48,0,0,,D^2 h0^3 i^2,,,,,,
_t h0 d0^3 e0^3,94,24,52,1,2,,_t h0^2 d0^3 e0^3,h,D h1 d0^5,,_t h0^2 d0^2 e0^4,,
D^2 h0^3 i^2,94,25,48,0,-3,,D^2 h0^4 i^2,,,,,,
_t h0^2 d0^3 e0^3,94,25,52,1,-1,h,d0^3 i k,,,h,d0^3 i l,,
M P^3 c0 e0,94,25,51,0,1,,,,loc,,,,
_P D h1^2 d0^3 e0,94,25,51,1,3,,,,loc,,,,
D^2 h0^4 i^2,94,26,48,0,-3,,D^2 h0^5 i^2,,,,,,
d0^3 i k,94,26,52,0,-1,,,,,,,,
_P^2 D c0 d0^2 e0,94,26,50,1,1,,_t h0 d0^5 i,,loc,,_t h0 d0^5 j,,
M P^4 e0 + P^2 D^2 h1^2 d0^2,94,26,50,0,3,,M P^4 h0 e0,,loc,,M P^3 h0 d0^2,,
D^2 h0^5 i^2,94,27,48,0,-3,,h0 . D^2 h0^5 i^2,,,,,,
_t h0 d0^5 i,94,27,50,1,-1,,_t^2 P h1 d0^6,,,,_t^2 P h1 d0^5 e0,2,_t P h0^2 d0^6
M P^4 h0 e0,94,27,50,0,1,,M P^4 h0^2 e0,,,,M P^3 h0^2 d0^2,,
_M P^4 h1^2 d0,94,27,49,1,3,,,,loc,,,,
h0 . D^2 h0^5 i^2,94,28,48,0,-2,,h0^2 . D^2 h0^5 i^2,,,,,,
_t^2 P h1 d0^6,94,28,50,1,0,,,,,,,2,P^4 j m
M P^4 h0^2 e0,94,28,50,0,2,,,,,,,,
P^3 D h1 d0^2 e0,94,29,51,0,-1,,,,loc,,,,
h0^2 . D^2 h0^5 i^2,94,29,48,0,1,,h0^3 . D^2 h0^5 i^2,,,,,,
h0^3 . D^2 h0^5 i^2,94,30,48,0,0,,h0^4 . D^2 h0^5 i^2,,,,,,
h0^4 . D^2 h0^5 i^2,94,31,48,0,-2,,h0^5 . D^2 h0^5 i^2,,,,,,
M P^6 h1,94,31,49,0,0,,,,loc,,,,
P^2 c0 d0^5,94,31,53,0,2,,,,loc,,,,
h0^5 . D^2 h0^5 i^2,94,32,48,0,-1,,h0^6 . D^2 h0^5 i^2,,,,,,
P^3 d0^5,94,32,52,0,1,,P^3 h0 d0^5,,loc,,P^3 h0 d0^4 e0,,
h0^6 . D^2 h0^5 i^2,94,33,48,0,-2,,h0^7 . D^2 h0^5 i^2,,,,,,
P^3 h0 d0^5,94,33,52,0,0,,P^3 h0^2 d0^5,,,,P^3 h0^2 d0^4 e0,,
_P^4 h1^2 d0^3 e0,94,33,51,1,2,,,,loc,,,,
h0^7 . D^2 h0^5 i^2,94,34,48,0,-2,,,,,,,,
P^3 h0^2 d0^5,94,34,52,0,0,,,,,,,,
_P^5 c0 d0^2 e0,94,34,50,1,2,h,P^5 d0^2 j,,loc,h,P^4 d0^3 i,,
P^5 d0^2 j,94,35,50,0,-1,,P^5 h0 d0^2 j,,,,P^4 h0 d0^3 i,2,P^6 h0 d0^2 e0
P^6 D c0 d0,94,35,49,0,1,,,,loc,,,,
P^5 h0 d0^2 j,94,36,50,0,-1,,,,,,,2,P^6 h0^2 d0^2 e0
_t P^6 h0 d0^2 e0,94,36,48,1,1,,_t P^6 h0^2 d0^2 e0,h,P^7 D h1 d0,,_t P^5 h0^2 d0^4,,
_t P^6 h0^2 d0^2 e0,94,37,48,1,0,h,P^6 i^2,,,h,P^6 i j,,
P^6 i^2,94,38,48,0,0,,P^6 h0 i^2,,,,,,
P^6 h0 i^2,94,39,48,0,0,,P^6 h0^2 i^2,,,,,,
P^6 h0^2 i^2,94,40,48,0,0,,P^6 h0^3 i^2,,,,,,
P^6 h0^3 i^2,94,41,48,0,0,,P^6 h0^4 i^2,,,,,,
P^6 h0^4 i^2,94,42,48,0,0,,,,,,,,
P^9 c0 d0,94,43,49,0,0,,,,loc,,,,
P^10 d0,94,44,48,0,0,,P^10 h0 d0,,loc,,P^10 h0 e0,,
P^10 h0 d0,94,45,48,0,0,,P^10 h0^2 d0,,,,P^10 h0^2 e0,,
P^10 h0^2 d0,94,46,48,0,0,,,,,,,,
h2 g3,95,5,50,0,-1,,h0 h2 g3,,,,,,
h6 d1,95,5,50,0,1,,,,h1 h6 d1,,h2 h6 d1,,
h0 h2 g3,95,6,50,0,0,,,,,,,,
D h1 h3 h6,95,7,49,0,-1,,,,D h1^2 h3 h6,,,,
"x95,7",95,7,50,0,1,,,,,,"h2 x95,7",2,"x94,9"
h6 l,95,8,50,0,-1,,h0 h6 l,,,,h0 h6 m,2,h0 h6 d0 e0
"x95,8",95,8,51,0,1,,,,"h1 x95,8",,,2,"x94,10"
h0 h6 l,95,9,50,0,-1,,,,,,,2,h0^2 h6 d0 e0
"h1 x94,8",95,9,50,0,1,,,,"h1^2 x94,8",,,,
h1 d1 H1,95,10,52,0,-2,,,,h1^2 d1 H1,,,2,h1 B7 d1
h1 h6 d0 e0,95,10,51,0,0,,,,h1^2 h6 d0 e0,,,2,h1^3 h6 d0^2
"D x71,6",95,10,50,0,2,,,,,,,,
"h1 x94,10",95,11,52,0,-4,,,,,,,,
e1 Q2,95,11,51,0,-2,,,,h1 e1 Q2,,,,
_h1 B7 d1,95,11,51,1,0,,,,_h1^2 B7 d1,,,,
_h1^3 h6 d0^2,95,11,50,1,2,,,h,P h6 c0 e0,,,2,P h1 h6 c0 d0
_h1^3 h6 d0^2 again,95,11,50,1,2,,,,_h1^4 h6 d0^2,,,,
"x95,11",95,11,51,0,4,,,,,,"h2 x95,11",,
D h1^2 h3 H1,95,12,51,0,-1,,,,,,,,
_P h1 h6 c0 d0,95,12,49,1,1,,,h,P^2 h6 e0,,,2,P^2 h1 h6 d0
_P h1 h6 c0 d0 again,95,12,49,1,1,,,,_P h1^2 h6 c0 d0,,,,
D^2 h2 g2,95,13,50,0,-5,,D^2 h0 h2 g2,,,,,,
_h1^6 h6 c0 e0,95,13,52,1,-3,,,,_h1^7 h6 c0 e0,,,2,P h1^6 h6 e0 + _h1^8 h6 c0 d0
h1^2 B7 d1,95,13,53,0,-1,,,,,,,,
h1^4 h6 d0^2,95,13,52,0,1,,,,h1^5 h6 d0^2,,,,
_D^2 h1^2 g2,95,13,49,1,3,,,,,h,D^2 C,,
_h3 g C'',95,13,52,1,5,,,,,h,e0 g A',,
_P h1^6 h6 e0,95,14,51,1,-2,,,,_P h1^7 h6 e0,,,,
P h1^2 h6 c0 d0,95,14,51,0,0,,,,P h1^3 h6 c0 d0,,,,
D^2 h0 h2 g2,95,14,50,0,2,,,,,,,,
h1^7 h6 c0 e0,95,15,54,0,-4,,,,h1^8 h6 c0 e0,,,2,h1^9 h6 c0 d0
P^2 h1^2 h6 d0,95,15,50,0,-2,,,,,,,,
g^2 B6,95,15,54,0,0,,,,h1 g^2 B6,,,,
_h1 g^2 i1,95,15,54,1,2,,,,_h1^2 g^2 i1,,,,
_M^2 h1^4,95,15,51,1,4,,,,loc,,,,
M D h2^2 g,95,16,52,0,-4,,,,,,P h1^5 h6 c0 d0,,
_h1^9 h6 c0 d0,95,16,53,1,-2,,,h,P h1^8 h6 e0,,,,
P h1^7 h6 e0 + _h1^9 h6 c0 d0,95,16,53,0,0,,,,,,,,
P^3 h6 c0,95,16,49,0,2,,,,P^3 h1 h6 c0,,,,
_M D c0 e0,95,16,50,1,4,,_t M h0 d0 m,,loc,,_t M h0 e0 m,,
h2 d1 g^3,95,17,56,0,-6,,,,,,h2^2 d1 g^3,,
_h1^2 d1 g^3,95,17,55,1,-4,,,h,g^3 T,,,,
h1^2 g^2 i1,95,17,56,0,-2,,,,h1^3 g^2 i1,,,,
D^2 h3 g^2,95,17,52,0,0,,,,D^2 h1 h3 g^2,,,2,P^2 h1^7 h6 c0
_t M h0 d0 m,95,17,50,1,2,,_t^2 M h1 d0 e0^2,,,,_t^2 M h1 e0^3,2,_t M h0^2 d0 e0^2
_t D^2 h2^2 g^2,95,17,50,1,4,h,D^3 h2^2 e0,,,h,D^3 h2^2 g,,
_t h2 g^3 n,95,17,53,1,6,,,,,,_t h1 g^3 T,,
_h1^14 h6 e0,95,18,55,1,-4,,,,_h1^15 h6 e0,,,,
_P^2 h1^7 h6 c0,95,18,51,1,-2,,,,,,,,
_t^2 M h1 d0 e0^2,95,18,50,1,0,,,,,,,2,M P D h0^2 e0
D^3 h2^2 e0,95,18,50,0,2,,,,,,D^3 h0 h2^2 g,,
_D^3 c0 d0,95,18,48,1,4,,_t D^2 h0 d0 l,,loc,,_t D^2 h0 d0 m,,
g^3 m,95,19,56,0,-2,,h0 g^3 m,,,,h2 g^3 m,2,h0 e0^2 g^3
_t D^2 h0 d0 l,95,19,48,1,0,,_t^2 D^2 h1 d0^2 e0,,,,_t^2 D^2 h1 d0 e0^2,2,_t D^2 h0^2 d0^2 e0
M P D h1 e0,95,19,51,0,2,,,,loc,,,,
h1^15 h6 e0,95,20,57,0,-3,,,,,,,,
h0 g^3 m,95,20,56,0,-1,,,,,,h0 h2 g^3 m,2,h0^2 e0^2 g^3
_t^2 D^2 h1 d0^2 e0,95,20,48,1,1,h,D^3 h0^2 i,,,,,2,D^2 i^2
_t h0 e0^2 g^3,95,20,54,1,3,,_t h0^2 e0^2 g^3,h,D h1 e0^3 g,,_t h0^2 e0 g^4,,
D^3 h0^2 i,95,21,48,0,-4,,D^3 h0^3 i,,,,,2,D^2 h0 i^2
_t h0^2 e0^2 g^3,95,21,54,1,-2,h,D h2^2 d0^2 e0 g,,,h,D h2^2 e0^4,,
P D^3 h1 d0,95,21,49,0,0,,,,loc,,,,
M c0 d0^3,95,21,53,0,2,,,,loc,,,,
_D h1^2 e0^4,95,21,53,1,4,,,,loc,,,,
D^3 h0^3 i,95,22,48,0,-3,,D^3 h0^4 i,,,,,2,D^2 h0^2 i^2
D h2^2 d0^2 e0 g,95,22,54,0,-1,,,,,,,,
_D c0 d0^2 e0^2,95,22,52,1,1,,_t h0 d0^3 e0 m,,loc,,_t h0 d0^2 e0^2 m,,
M P d0^3,95,22,52,0,3,,M P h0 d0^3,,loc,,M P h0 d0^2 e0,,
D^3 h0^4 i,95,23,48,0,-4,,D^3 h0^5 i,,,,,2,D^2 h0^3 i^2
_t h0 d0^3 e0 m,95,23,52,1,-2,,_t^2 h1 d0^3 e0^3,,,,_t^2 h1 d0^2 e0^4,2,_t h0^2 d0^3 e0^3
M P h0 d0^3,95,23,52,0,0,,M P h0^2 d0^3,,,,M P h0^2 d0^2 e0,,
P D^2 c0 d0 e0,95,23,51,0,2,,,,loc,,,,
_M P^2 h1^2 d0 e0,95,23,51,1,4,,,,loc,,,,
D^3 h0^5 i,95,24,48,0,-4,,h0^4 . D^3 h0^2 i,,,,,2,D^2 h0^4 i^2
_t^2 h1 d0^3 e0^3,95,24,52,1,-2,,,,,,,2,d0^3 i k
M P h0^2 d0^3,95,24,52,0,0,,,,,,,,
_M P^3 c0 e0,95,24,50,1,2,h,M P^3 j + P^2 D^2 h0 d0 e0,,loc,h,M P^2 d0 i,,
P^2 D^2 d0 e0,95,24,50,0,4,,P^2 D^2 h0 d0 e0,,loc,,P D^2 h0 d0^3,,
D h1 d0^5,95,25,53,0,-3,,,,loc,,,,
h0^4 . D^3 h0^2 i,95,25,48,0,-1,,h0^5 . D^3 h0^2 i,,,,,2,D^2 h0^5 i^2
M P^3 j + P^2 D^2 h0 d0 e0,95,25,50,0,1,,M P^3 h0 j + P^2 D^2 h0^2 d0 e0,,,,M P^2 h0 d0 i,2,M P^4 h0 e0
P^2 D^2 h0 d0 e0,95,25,50,0,3,,P^2 D^2 h0^2 d0 e0,,,,P D^2 h0^2 d0^3,,
h0^5 . D^3 h0^2 i,95,26,48,0,-2,,h0^6 . D^3 h0^2 i,,,,,2,h0 . D^2 h0^5 i^2
M P^3 h0 j + P^2 D^2 h0^2 d0 e0,95,26,50,0,0,,,,,,,2,M P^4 h0^2 e0
P^2 D^2 h0^2 d0 e0,95,26,50,0,2,,,,,,,,
h0^6 . D^3 h0^2 i,95,27,48,0,-1,,h0^7 . D^3 h0^2 i,,,,,2,h0^2 . D^2 h0^5 i^2
c0 d0^5 e0,95,27,55,0,1,,,,loc,,,,
h0^7 . D^3 h0^2 i,95,28,48,0,-1,,h0^8 . D^3 h0^2 i,,,,,2,h0^3 . D^2 h0^5 i^2
P d0^5 e0,95,28,54,0,1,,P h0 d0^5 e0,,loc,,h0 d0^7,,
h0^8 . D^3 h0^2 i,95,29,48,0,-3,,h0^9 . D^3 h0^2 i,,,,,2,h0^4 . D^2 h0^5 i^2
P h0 d0^5 e0,95,29,54,0,-1,,P h0^2 d0^5 e0,,,,h0^2 d0^7,,
_P h1^2 d0^6,95,29,53,1,1,,,,loc,,,,
_M P^5 h1 c0,95,29,49,1,3,,,,loc,,,,
h0^9 . D^3 h0^2 i,95,30,48,0,-2,,h0^10 . D^3 h0^2 i,,,,,2,h0^5 . D^2 h0^5 i^2
P h0^2 d0^5 e0,95,30,54,0,0,,,,,,,,
_P^2 c0 d0^5,95,30,52,1,2,h,P^4 d0^2 m,,loc,h,P^4 d0 e0 m,,
h0^10 . D^3 h0^2 i,95,31,48,0,-2,,h0^11 . D^3 h0^2 i,,,,,2,h0^6 . D^2 h0^5 i^2
P^4 d0^2 m,95,31,52,0,0,,P^4 h0 d0^2 m,,,,P^4 h0 d0 e0 m,2,P^3 h0 d0^5
P^4 D c0 d0 e0,95,31,51,0,2,,,,loc,,,,
h0^11 . D^3 h0^2 i,95,32,48,0,-2,,h0^12 . D^3 h0^2 i,,,,,2,h0^7 . D^2 h0^5 i^2
P^4 h0 d0^2 m,95,32,52,0,0,,,,,,,2,P^3 h0^2 d0^5
_t P^3 h0 d0^5,95,32,50,1,2,,_t P^3 h0^2 d0^5,h,P^5 D h1 d0 e0,,_t P^3 h0^2 d0^4 e0,,
h0^12 . D^3 h0^2 i,95,33,48,0,-2,,h0^13 . D^3 h0^2 i,,,,,,
_t P^3 h0^2 d0^5,95,33,50,1,0,h,P^5 i l,,,h,P^5 i m,,
_P^5 D h1^2 d0^2,95,33,49,1,2,,,,loc,,,,
h0^13 . D^3 h0^2 i,95,34,48,0,-1,,h0^14 . D^3 h0^2 i,,,,,,
P^5 i l,95,34,50,0,1,,,,,,,,
h0^14 . D^3 h0^2 i,95,35,48,0,0,,h0^15 . D^3 h0^2 i,,,,,,
h0^15 . D^3 h0^2 i,95,36,48,0,0,,P^6 D h0^2 i,,,,,,
P^7 D h1 d0,95,37,49,0,-1,,,,loc,,,,
P^6 D h0^2 i,95,37,48,0,1,,P^6 D h0^3 i,,,,,,
P^6 D h0^3 i,95,38,48,0,0,,P^6 D h0^4 i,,,,,,
P^6 D h0^4 i,95,39,48,0,-1,,P^6 D h0^5 i,,,,,,
P^7 c0 d0 e0,95,39,51,0,1,,,,loc,,,,
P^6 D h0^5 i,95,40,48,0,-1,,P^6 h0^4 Q',,,,,,
P^8 d0 e0,95,40,50,0,1,,P^8 h0 d0 e0,,loc,,P^7 h0 d0^3,,
P^6 h0^4 Q',95,41,48,0,-2,,P^6 h0^5 Q',,,,,,
P^8 h0 d0 e0,95,41,50,0,0,,P^8 h0^2 d0 e0,,,,P^7 h0^2 d0^3,,
_P^8 h1^2 d0^2,95,41,49,1,2,,,,loc,,,,
P^6 h0^5 Q',95,42,48,0,-1,,P^6 h0^6 Q',,,,,,
P^8 h0^2 d0 e0,95,42,50,0,1,,,,,,,,
P^6 h0^6 Q',95,43,48,0,0,,P^6 h0^7 Q',,,,,,
P^6 h0^7 Q',95,44,48,0,0,,P^6 h0^8 Q',,,,,,
P^6 h0^8 Q',95,45,48,0,0,,P^6 h0^9 Q',,,,,,
P^6 h0^9 Q',95,46,48,0,0,,P^6 h0^10 Q',,,,,,
P^6 h0^10 Q',95,47,48,0,0,,P^6 h0^11 Q',,,,,,
P^6 h0^11 Q',95,48,48,0,0,,,,,,,,
h6 p,96,5,50,0,0,,,,,,,,
h1 h6 d1,96,6,51,0,0,,,,h1^2 h6 d1,,,,
D h1^2 h3 h6,96,8,50,0,-1,,,,,,,,
"x96,8",96,8,50,0,1,,"h0 x96,8",,"h1 x96,8",,,,
"h1 x95,8",96,9,52,0,-3,,,,"h1^2 x95,8",,,2,"h1 x94,10"
_h1 d1 H1,96,9,51,1,-1,,,,_h1^2 d1 H1,h,"h1 h3 x91,8 + t D1 h0 h2 g2",2,_h1 B7 d1
_h1 d1 H1 again,96,9,51,1,-1,,,,,,,2,e1 Q2
"h2 x93,8",96,9,51,0,1,,,,,,"h2^2 x93,8",,
"h0 x96,8",96,9,50,0,3,,,,,,,,
"h1^2 x94,8",96,10,51,0,-1,,,,"h1^3 x94,8",,,,
"_h1 x94,10",96,10,51,1,1,,,,_t e1^2 g,,,,
_D h1^2 h3 H1,96,11,50,1,-2,h,D^2 h3 c2,,,,,2,D^2 h2 g2
h1^2 d1 H1,96,11,53,0,0,,,,,,,2,h1^2 B7 d1
h1^2 h6 d0 e0,96,11,52,0,2,,,,h1^3 h6 d0 e0,,,2,h1^4 h6 d0^2
t D D1 g,96,12,51,0,-6,,,,t D D1 h1 g,,"h1 h3 x91,11",,
h1 e1 Q2,96,12,52,0,-4,,,,h1^2 e1 Q2,,,,
_h1^2 B7 d1,96,12,52,1,-2,,,,,,,,
P h6 c0 e0,96,12,51,0,0,,,,P h1 h6 c0 e0,,,2,P h1^2 h6 c0 d0
_h1^4 h6 d0^2,96,12,51,1,2,,,,_h1^5 h6 d0^2,,,,
D^2 h3 c2,96,12,50,0,4,,,,,,,2,D^2 h0 h2 g2
e1^2 g,96,12,54,0,6,,,,h1 e1^2 g,,h1^2 d1 k1,,
"g x76,9",96,13,52,0,-4,,,,,,,,
D D1 h0 g,96,13,52,0,-2,,D D1 h0^2 g,,,,D D1 h0 h2 g,,
P^2 h6 e0,96,13,50,0,0,,P^2 h0 h6 e0,,P^2 h1 h6 e0,,P h0 h6 d0^2,2,P^2 h1^2 h6 d0
_P h1^2 h6 c0 d0,96,13,50,1,2,h,P^2 h0 h6 e0,,_P h1^3 h6 c0 d0,h,P h0 h6 d0^2,,
_D D1 h1^2 e0,96,13,51,1,4,,,,loc,,,,
D D1 h0^2 g,96,14,52,0,-4,,,,,,,,
_h1^7 h6 c0 e0,96,14,53,1,-2,,,,_h1^8 h6 c0 e0,,,2,P h1^7 h6 e0 + _h1^9 h6 c0 d0
_g^2 B6,96,14,53,1,0,,,h,g^2 Q2,,_t e1 g^3,,
_g^2 B6 again,96,14,53,1,0,,,,_h1 g^2 B6,,,,
h1^5 h6 d0^2,96,14,53,0,2,,,,,,,,
P^2 h0 h6 e0,96,14,50,0,4,,P^2 h0^2 h6 e0,,,,P h0^2 h6 d0^2,,
_P h1^7 h6 e0,96,15,52,1,-3,,,,_P h1^8 h6 e0,,,,
P h1^3 h6 c0 d0,96,15,52,0,-1,,,,P h1^4 h6 c0 d0,,,,
P^2 h0^2 h6 e0,96,15,50,0,1,,,,,,,,
D^2 M h2,96,15,50,0,3,,D^2 M h0 h2,,,,D^2 M h2^2,,
h1^8 h6 c0 e0,96,16,55,0,-5,,,,h1^9 h6 c0 e0,,,,
h1 g^2 B6,96,16,55,0,-3,,,,h1^2 g^2 B6,,,,
_h1^2 g^2 i1,96,16,55,1,-1,,,,_h1^3 g^2 i1,,,,
D^2 M h0 h2,96,16,50,0,1,,,,,,,,
_D^2 h3 g^2,96,16,51,1,3,,,,_D^2 h1 h3 g^2,h,D^2 g n,2,_P^2 h1^7 h6 c0
_t h2 d1 g^3,96,16,54,1,5,,,h,D h1 d1 g^2,,_t h2^2 d1 g^3,,
P h1^8 h6 e0,96,17,54,0,-1,,,,P h1^9 h6 e0,,,,
P^3 h1 h6 c0,96,17,50,0,1,,,,P^3 h1^2 h6 c0,,,,
g^3 T,96,18,56,0,-3,,,,h1 g^3 T,,,,
h1^3 g^2 i1,96,18,57,0,-1,,,,h1^4 g^2 i1,,,,
D^2 h1 h3 g^2,96,18,53,0,1,,,,D^2 h1^2 h3 g^2,,,,
M e0^3,96,18,54,0,3,,M h0 e0^3,,loc,,M h0 e0^2 g,,
_h1^15 h6 e0,96,19,56,1,-3,,,h,t e0 g^4,,,,
_t h0 g^3 m,96,19,54,1,-1,,_t^2 h1 e0^2 g^3,,,,_t h0 h2 g^3 m,2,_t h0^2 e0^2 g^3
M h0 e0^3,96,19,54,0,1,,M h0^2 e0^3,,,,M h0^2 e0^2 g,,
_M h1^2 d0 e0^2,96,19,53,1,3,,,,loc,,,,
_t^2 h1 e0^2 g^3,96,20,54,1,-3,,,,,,,2,D h2^2 d0^2 e0 g
M h0^2 e0^3,96,20,54,0,-1,,,,,,,,
_M c0 d0^3,96,20,52,1,1,h,M d0^2 i,,loc,h,M d0^2 j,,
D^2 d0 e0^2,96,20,52,0,3,,D^2 h0 d0 e0^2,,loc,,D^2 h0 e0^3,,
D h1 e0^3 g,96,21,55,0,-4,,,,loc,,,,
M d0^2 i,96,21,52,0,-2,,M h0 d0^2 i,,,,M h0 d0^2 j,2,M P h0 d0^3
D^2 h0 d0 e0^2,96,21,52,0,0,,D^2 h0^2 d0 e0^2,,,,D^2 h0^2 e0^3,,
_D^2 h1^2 d0^2 e0,96,21,51,1,2,,,,loc,,,,
_M P D h1^4 d0,96,21,51,1,4,,,,loc,,,,
